case_id,context,phase_step,ordinary_old_prediction,ordinary_new_prediction,api_estimate,trace_estimate,api_boundary_error,trace_boundary_error
reflection_061_case_11,B,30,0.9988209815422261,0.7062730892399115,0.9988209815422262,0.9988209815422262,1.1102230246251565e-16,1.1102230246251565e-16
reflection_061_case_11,B,31,0.9988209815422261,0.7062730892399115,0.9988209815422262,0.9988209815422262,1.1102230246251565e-16,1.1102230246251565e-16
reflection_061_case_11,B,32,0.9988209815422261,0.7062730892399115,0.9988209815422262,0.9988209815422262,1.1102230246251565e-16,1.1102230246251565e-16
reflection_061_case_11,B,33,0.9988209815422261,0.7062730892399115,0.9988209815422262,0.9988209815422262,1.1102230246251565e-16,1.1102230246251565e-16
reflection_061_case_11,B,34,0.9988209815422261,0.7062730892399115,0.9988209815422262,0.9988209815422262,1.1102230246251565e-16,1.1102230246251565e-16
reflection_061_case_11,B,35,0.9988209815422261,0.7062730892399115,0.9988209815422262,0.9988209815422262,1.1102230246251565e-16,1.1102230246251565e-16
reflection_061_case_11,B,36,0.9988209815422261,0.7062730892399115,0.9988209815422262,0.9988209815422262,1.1102230246251565e-16,1.1102230246251565e-16
reflection_061_case_11,B,37,0.9988209815422261,0.7062730892399115,0.9988209815422262,0.9988209815422262,1.1102230246251565e-16,1.1102230246251565e-16
reflection_061_case_11,B,38,0.9988209815422261,0.7062730892399115,0.9988209815422262,0.9988209815422262,1.1102230246251565e-16,1.1102230246251565e-16
reflection_061_case_11,B,39,0.9988209815422261,0.7062730892399115,0.9988209815422262,0.9988209815422262,1.1102230246251565e-16,1.1102230246251565e-16
reflection_061_case_11,B,40,0.9988209815422261,0.7062730892399115,0.9988209815422262,0.9988209815422262,1.1102230246251565e-16,1.1102230246251565e-16
reflection_061_case_11,B,41,0.9988209815422261,0.7062730892399115,0.9988209815422262,0.9988209815422262,1.1102230246251565e-16,1.1102230246251565e-16
reflection_061_case_11,B,42,0.9988209815422261,0.7062730892399115,0.9988209815422262,0.9988209815422262,1.1102230246251565e-16,1.1102230246251565e-16
reflection_061_case_11,B,43,0.9988209815422261,0.7062730892399115,0.9988209815422262,0.9988209815422262,1.1102230246251565e-16,1.1102230246251565e-16
reflection_061_case_11,B,44,0.9988209815422261,0.7062730892399115,0.9988209815422262,0.9988209815422262,1.1102230246251565e-16,1.1102230246251565e-16
reflection_061_case_11,B,45,0.9988209815422261,0.7062730892399115,0.9988209815422262,0.9988209815422262,1.1102230246251565e-16,1.1102230246251565e-16
reflection_061_case_11,B,46,0.9988209815422261,0.7062730892399115,0.9988209815422262,0.9988209815422262,1.1102230246251565e-16,1.1102230246251565e-16
reflection_061_case_11,B,47,0.9988209815422261,0.7062730892399115,0.9988209815422262,0.9988209815422262,1.1102230246251565e-16,1.1102230246251565e-16
reflection_061_case_11,B,48,0.9988209815422261,0.7062730892399115,0.9988209815422262,0.9988209815422262,1.1102230246251565e-16,1.1102230246251565e-16
reflection_061_case_11,B,49,0.9988209815422261,0.7062730892399115,0.9988209815422262,0.9988209815422262,1.1102230246251565e-16,1.1102230246251565e-16
reflection_061_case_11,B,50,0.9988209815422261,0.7062730892399115,0.9988209815422262,0.9988209815422262,1.1102230246251565e-16,1.1102230246251565e-16
reflection_061_case_11,B,51,0.9988209815422261,0.7062730892399115,0.9988209815422262,0.9988209815422262,1.1102230246251565e-16,1.1102230246251565e-16
reflection_061_case_11,B,52,0.9988209815422261,0.7062730892399115,0.9988209815422262,0.9988209815422262,1.1102230246251565e-16,1.1102230246251565e-16
reflection_061_case_11,B,53,0.9988209815422261,0.7062730892399115,0.9988209815422262,0.9988209815422262,1.1102230246251565e-16,1.1102230246251565e-16
reflection_061_case_11,B,54,0.9988209815422261,0.7062730892399115,0.9988209815422262,0.9988209815422262,1.1102230246251565e-16,1.1102230246251565e-16
reflection_061_case_11,B,55,0.9988209815422261,0.7062730892399115,0.9988209815422262,0.9988209815422262,1.1102230246251565e-16,1.1102230246251565e-16
reflection_061_case_11,B,56,0.9988209815422261,0.7062730892399115,0.9988209815422262,0.9988209815422262,1.1102230246251565e-16,1.1102230246251565e-16
reflection_061_case_11,B,57,0.9988209815422261,0.7062730892399115,0.9988209815422262,0.9988209815422262,1.1102230246251565e-16,1.1102230246251565e-16
reflection_061_case_11,B,58,0.9988209815422261,0.7062730892399115,0.9988209815422262,0.9988209815422262,1.1102230246251565e-16,1.1102230246251565e-16
reflection_061_case_11,B,59,0.9988209815422261,0.7062730892399115,0.9988209815422262,0.9988209815422262,1.1102230246251565e-16,1.1102230246251565e-16
reflection_061_case_11,B,60,0.9988209815422261,0.7062730892399115,0.9988209815422262,0.9988209815422262,1.1102230246251565e-16,1.1102230246251565e-16
reflection_061_case_11,B,61,0.9988209815422261,0.7062730892399115,0.9988209815422262,0.9988209815422262,1.1102230246251565e-16,1.1102230246251565e-16
reflection_061_case_11,B,62,0.9988209815422261,0.7062730892399115,0.9988209815422262,0.9988209815422262,1.1102230246251565e-16,1.1102230246251565e-16
reflection_061_case_11,B,63,0.9988209815422261,0.7062730892399115,0.9988209815422262,0.9988209815422262,1.1102230246251565e-16,1.1102230246251565e-16
reflection_061_case_11,B,64,0.9988209815422261,0.7062730892399115,0.9988209815422262,0.9988209815422262,1.1102230246251565e-16,1.1102230246251565e-16
collinear_00,A,1,-0.1,-0.1,,,,
collinear_00,A,2,-0.19,-0.19,,,,
collinear_00,A,3,-0.271,-0.271,,,,
collinear_00,A,4,-0.34390000000000004,-0.34390000000000004,,,,
collinear_00,A,5,-0.40951000000000004,-0.40951000000000004,,,,
collinear_00,A,6,-0.46855900000000006,-0.46855900000000006,,,,
collinear_00,A,7,-0.5217031000000001,-0.5217031000000001,,,,
collinear_00,A,8,-0.5695327900000001,-0.5695327900000001,,,,
collinear_00,A,9,-0.6125795110000001,-0.6125795110000001,,,,
collinear_00,A,10,-0.6513215599000001,-0.6513215599000001,,,,
collinear_00,A,11,-0.68618940391,-0.68618940391,,,,
collinear_00,A,12,-0.717570463519,-0.717570463519,,,,
collinear_00,A,13,-0.7458134171671,-0.7458134171671,,,,
collinear_00,A,14,-0.7712320754503901,-0.7712320754503901,,,,
collinear_00,A,15,-0.7941088679053511,-0.7941088679053511,,,,
collinear_00,A,16,-0.814697981114816,-0.814697981114816,,,,
collinear_00,A,17,-0.8332281830033343,-0.8332281830033343,,,,
collinear_00,A,18,-0.8499053647030009,-0.8499053647030009,,,,
collinear_00,A,19,-0.8649148282327008,-0.8649148282327008,,,,
collinear_00,A,20,-0.8784233454094308,-0.8784233454094308,,,,
collinear_00,A,21,-0.8905810108684877,-0.8905810108684877,,,,
collinear_00,A,22,-0.901522909781639,-0.901522909781639,,,,
collinear_00,A,23,-0.911370618803475,-0.911370618803475,,,,
collinear_00,A,24,-0.9202335569231275,-0.9202335569231275,,,,
collinear_00,A,25,-0.9282102012308148,-0.9282102012308148,,,,
collinear_00,A,26,-0.9353891811077333,-0.9353891811077333,,,,
collinear_00,A,27,-0.94185026299696,-0.94185026299696,,,,
collinear_00,A,28,-0.947665236697264,-0.947665236697264,,,,
collinear_00,A,29,-0.9528987130275376,-0.9528987130275376,,,,
collinear_00,A,30,-0.9576088417247839,-0.9576088417247839,,,,
collinear_00,A,31,-0.9618479575523055,-0.9618479575523055,,,,
collinear_00,A,32,-0.9656631617970749,-0.9656631617970749,,,,
collinear_00,A,33,-0.9690968456173674,-0.9690968456173674,,,,
collinear_00,A,34,-0.9721871610556306,-0.9721871610556306,,,,
collinear_00,A,35,-0.9749684449500675,-0.9749684449500675,,,,
collinear_00,A,36,-0.9774716004550608,-0.9774716004550608,,,,
collinear_00,A,37,-0.9797244404095546,-0.9797244404095546,,,,
collinear_00,A,38,-0.9817519963685992,-0.9817519963685992,,,,
collinear_00,A,39,-0.9835767967317393,-0.9835767967317393,,,,
collinear_00,A,40,-0.9852191170585654,-0.9852191170585654,,,,
collinear_00,A,41,-0.9866972053527088,-0.9866972053527088,,,,
collinear_00,A,42,-0.9880274848174379,-0.9880274848174379,,,,
collinear_00,A,43,-0.9892247363356941,-0.9892247363356941,,,,
collinear_00,A,44,-0.9903022627021246,-0.9903022627021246,,,,
collinear_00,A,45,-0.9912720364319122,-0.9912720364319122,,,,
collinear_00,A,46,-0.992144832788721,-0.992144832788721,,,,
collinear_00,A,47,-0.9929303495098489,-0.9929303495098489,,,,
collinear_00,A,48,-0.9936373145588641,-0.9936373145588641,,,,
collinear_00,A,49,-0.9942735831029776,-0.9942735831029776,,,,
collinear_00,A,50,-0.9948462247926799,-0.9948462247926799,,,,
collinear_00,A,51,-0.995361602313412,-0.995361602313412,,,,
collinear_00,A,52,-0.9958254420820708,-0.9958254420820708,,,,
collinear_00,A,53,-0.9962428978738638,-0.9962428978738638,,,,
collinear_00,A,54,-0.9966186080864774,-0.9966186080864774,,,,
collinear_00,A,55,-0.9969567472778297,-0.9969567472778297,,,,
collinear_00,A,56,-0.9972610725500467,-0.9972610725500467,,,,
collinear_00,A,57,-0.997534965295042,-0.997534965295042,,,,
collinear_00,A,58,-0.9977814687655379,-0.9977814687655379,,,,
collinear_00,A,59,-0.9980033218889841,-0.9980033218889841,,,,
collinear_00,A,60,-0.9982029897000857,-0.9982029897000857,,,,
collinear_00,A,61,-0.9983826907300771,-0.9983826907300771,,,,
collinear_00,A,62,-0.9985444216570694,-0.9985444216570694,,,,
collinear_00,A,63,-0.9986899794913624,-0.9986899794913624,,,,
collinear_00,A,64,-0.9988209815422262,-0.9988209815422262,,,,
collinear_00,B,1,-0.9989388833880036,-0.9989388833880036,,,,
collinear_00,B,2,-0.9990449950492033,-0.9990449950492033,,,,
collinear_00,B,3,-0.999140495544283,-0.999140495544283,,,,
collinear_00,B,4,-0.9992264459898547,-0.9992264459898547,,,,
collinear_00,B,5,-0.9993038013908692,-0.9993038013908692,,,,
collinear_00,B,6,-0.9993734212517822,-0.9993734212517822,,,,
collinear_00,B,7,-0.9994360791266039,-0.9994360791266039,,,,
collinear_00,B,8,-0.9994924712139436,-0.9994924712139436,,,,
collinear_00,B,9,-0.9995432240925493,-0.9995432240925493,,,,
collinear_00,B,10,-0.9995889016832943,-0.9995889016832943,,,,
collinear_00,B,11,-0.9996300115149649,-0.9996300115149649,,,,
collinear_00,B,12,-0.9996670103634684,-0.9996670103634684,,,,
collinear_00,B,13,-0.9997003093271215,-0.9997003093271215,,,,
collinear_00,B,14,-0.9997302783944093,-0.9997302783944093,,,,
collinear_00,B,15,-0.9997572505549683,-0.9997572505549683,,,,
collinear_00,B,16,-0.9997815254994715,-0.9997815254994715,,,,
collinear_00,B,17,-0.9998033729495244,-0.9998033729495244,,,,
collinear_00,B,18,-0.999823035654572,-0.999823035654572,,,,
collinear_00,B,19,-0.9998407320891147,-0.9998407320891147,,,,
collinear_00,B,20,-0.9998566588802033,-0.9998566588802033,,,,
collinear_00,B,21,-0.999870992992183,-0.999870992992183,,,,
collinear_00,B,22,-0.9998838936929647,-0.9998838936929647,,,,
collinear_00,B,23,-0.9998955043236682,-0.9998955043236682,,,,
collinear_00,B,24,-0.9999059538913014,-0.9999059538913014,,,,
collinear_00,B,25,-0.9999153585021713,-0.9999153585021713,,,,
collinear_00,B,26,-0.9999238226519541,-0.9999238226519541,,,,
collinear_00,B,27,-0.9999314403867587,-0.9999314403867587,,,,
collinear_00,B,28,-0.9999382963480828,-0.9999382963480828,,,,
collinear_00,B,29,-0.9999444667132745,-0.9999444667132745,,,,
collinear_00,B,30,-0.9999500200419471,-0.9999500200419471,,,,
collinear_00,B,31,-0.9999550180377524,-0.9999550180377524,,,,
collinear_00,B,32,-0.9999595162339772,-0.9999595162339772,,,,
collinear_00,B,33,-0.9999635646105794,-0.9999635646105794,,,,
collinear_00,B,34,-0.9999672081495214,-0.9999672081495214,,,,
collinear_00,B,35,-0.9999704873345693,-0.9999704873345693,,,,
collinear_00,B,36,-0.9999734386011123,-0.9999734386011123,,,,
collinear_00,B,37,-0.9999760947410011,-0.9999760947410011,,,,
collinear_00,B,38,-0.999978485266901,-0.999978485266901,,,,
collinear_00,B,39,-0.9999806367402109,-0.9999806367402109,,,,
collinear_00,B,40,-0.9999825730661898,-0.9999825730661898,,,,
collinear_00,B,41,-0.9999843157595708,-0.9999843157595708,,,,
collinear_00,B,42,-0.9999858841836138,-0.9999858841836138,,,,
collinear_00,B,43,-0.9999872957652524,-0.9999872957652524,,,,
collinear_00,B,44,-0.9999885661887271,-0.9999885661887271,,,,
collinear_00,B,45,-0.9999897095698544,-0.9999897095698544,,,,
collinear_00,B,46,-0.999990738612869,-0.999990738612869,,,,
collinear_00,B,47,-0.9999916647515821,-0.9999916647515821,,,,
collinear_00,B,48,-0.9999924982764239,-0.9999924982764239,,,,
collinear_00,B,49,-0.9999932484487815,-0.9999932484487815,,,,
collinear_00,B,50,-0.9999939236039033,-0.9999939236039033,,,,
collinear_00,B,51,-0.9999945312435129,-0.9999945312435129,,,,
collinear_00,B,52,-0.9999950781191616,-0.9999950781191616,,,,
collinear_00,B,53,-0.9999955703072454,-0.9999955703072454,,,,
collinear_00,B,54,-0.9999960132765209,-0.9999960132765209,,,,
collinear_00,B,55,-0.9999964119488688,-0.9999964119488688,,,,
collinear_00,B,56,-0.9999967707539819,-0.9999967707539819,,,,
collinear_00,B,57,-0.9999970936785837,-0.9999970936785837,,,,
collinear_00,B,58,-0.9999973843107253,-0.9999973843107253,,,,
collinear_00,B,59,-0.9999976458796528,-0.9999976458796528,,,,
collinear_00,B,60,-0.9999978812916875,-0.9999978812916875,,,,
collinear_00,B,61,-0.9999980931625188,-0.9999980931625188,,,,
collinear_00,B,62,-0.9999982838462669,-0.9999982838462669,,,,
collinear_00,B,63,-0.9999984554616402,-0.9999984554616402,,,,
collinear_00,B,64,-0.9999986099154762,-0.9999986099154762,,,,
collinear_01,A,1,-0.1,-0.1,,,,
collinear_01,A,2,-0.19,-0.19,,,,
collinear_01,A,3,-0.271,-0.271,,,,
collinear_01,A,4,-0.34390000000000004,-0.34390000000000004,,,,
collinear_01,A,5,-0.40951000000000004,-0.40951000000000004,,,,
collinear_01,A,6,-0.46855900000000006,-0.46855900000000006,,,,
collinear_01,A,7,-0.5217031000000001,-0.5217031000000001,,,,
collinear_01,A,8,-0.5695327900000001,-0.5695327900000001,,,,
collinear_01,A,9,-0.6125795110000001,-0.6125795110000001,,,,
collinear_01,A,10,-0.6513215599000001,-0.6513215599000001,,,,
collinear_01,A,11,-0.68618940391,-0.68618940391,,,,
collinear_01,A,12,-0.717570463519,-0.717570463519,,,,
collinear_01,A,13,-0.7458134171671,-0.7458134171671,,,,
collinear_01,A,14,-0.7712320754503901,-0.7712320754503901,,,,
collinear_01,A,15,-0.7941088679053511,-0.7941088679053511,,,,
collinear_01,A,16,-0.814697981114816,-0.814697981114816,,,,
collinear_01,A,17,-0.8332281830033343,-0.8332281830033343,,,,
collinear_01,A,18,-0.8499053647030009,-0.8499053647030009,,,,
collinear_01,A,19,-0.8649148282327008,-0.8649148282327008,,,,
collinear_01,A,20,-0.8784233454094308,-0.8784233454094308,,,,
collinear_01,A,21,-0.8905810108684877,-0.8905810108684877,,,,
collinear_01,A,22,-0.901522909781639,-0.901522909781639,,,,
collinear_01,A,23,-0.911370618803475,-0.911370618803475,,,,
collinear_01,A,24,-0.9202335569231275,-0.9202335569231275,,,,
collinear_01,A,25,-0.9282102012308148,-0.9282102012308148,,,,
collinear_01,A,26,-0.9353891811077333,-0.9353891811077333,,,,
collinear_01,A,27,-0.94185026299696,-0.94185026299696,,,,
collinear_01,A,28,-0.947665236697264,-0.947665236697264,,,,
collinear_01,A,29,-0.9528987130275376,-0.9528987130275376,,,,
collinear_01,A,30,-0.9576088417247839,-0.9576088417247839,,,,
collinear_01,A,31,-0.9618479575523055,-0.9618479575523055,,,,
collinear_01,A,32,-0.9656631617970749,-0.9656631617970749,,,,
collinear_01,A,33,-0.9690968456173674,-0.9690968456173674,,,,
collinear_01,A,34,-0.9721871610556306,-0.9721871610556306,,,,
collinear_01,A,35,-0.9749684449500675,-0.9749684449500675,,,,
collinear_01,A,36,-0.9774716004550608,-0.9774716004550608,,,,
collinear_01,A,37,-0.9797244404095546,-0.9797244404095546,,,,
collinear_01,A,38,-0.9817519963685992,-0.9817519963685992,,,,
collinear_01,A,39,-0.9835767967317393,-0.9835767967317393,,,,
collinear_01,A,40,-0.9852191170585654,-0.9852191170585654,,,,
collinear_01,A,41,-0.9866972053527088,-0.9866972053527088,,,,
collinear_01,A,42,-0.9880274848174379,-0.9880274848174379,,,,
collinear_01,A,43,-0.9892247363356941,-0.9892247363356941,,,,
collinear_01,A,44,-0.9903022627021246,-0.9903022627021246,,,,
collinear_01,A,45,-0.9912720364319122,-0.9912720364319122,,,,
collinear_01,A,46,-0.992144832788721,-0.992144832788721,,,,
collinear_01,A,47,-0.9929303495098489,-0.9929303495098489,,,,
collinear_01,A,48,-0.9936373145588641,-0.9936373145588641,,,,
collinear_01,A,49,-0.9942735831029776,-0.9942735831029776,,,,
collinear_01,A,50,-0.9948462247926799,-0.9948462247926799,,,,
collinear_01,A,51,-0.995361602313412,-0.995361602313412,,,,
collinear_01,A,52,-0.9958254420820708,-0.9958254420820708,,,,
collinear_01,A,53,-0.9962428978738638,-0.9962428978738638,,,,
collinear_01,A,54,-0.9966186080864774,-0.9966186080864774,,,,
collinear_01,A,55,-0.9969567472778297,-0.9969567472778297,,,,
collinear_01,A,56,-0.9972610725500467,-0.9972610725500467,,,,
collinear_01,A,57,-0.997534965295042,-0.997534965295042,,,,
collinear_01,A,58,-0.9977814687655379,-0.9977814687655379,,,,
collinear_01,A,59,-0.9980033218889841,-0.9980033218889841,,,,
collinear_01,A,60,-0.9982029897000857,-0.9982029897000857,,,,
collinear_01,A,61,-0.9983826907300771,-0.9983826907300771,,,,
collinear_01,A,62,-0.9985444216570694,-0.9985444216570694,,,,
collinear_01,A,63,-0.9986899794913624,-0.9986899794913624,,,,
collinear_01,A,64,-0.9988209815422262,-0.9988209815422262,,,,
collinear_01,B,1,-0.7989388833880036,-0.7989388833880036,,,,
collinear_01,B,2,-0.6190449950492032,-0.6190449950492032,,,,
collinear_01,B,3,-0.4571404955442828,-0.4571404955442828,,,,
collinear_01,B,4,-0.31142644598985453,-0.31142644598985453,,,,
collinear_01,B,5,-0.18028380139086905,-0.18028380139086905,,,,
collinear_01,B,6,-0.062255421251782156,-0.062255421251782156,,,,
collinear_01,B,7,0.04397012087339605,0.04397012087339605,,,,
collinear_01,B,8,0.13957310878605644,0.13957310878605644,,,,
collinear_01,B,9,0.2256157979074508,0.2256157979074508,,,,
collinear_01,B,10,0.30305421811670574,0.30305421811670574,,,,
collinear_01,B,11,0.37274879630503516,0.37274879630503516,,,,
collinear_01,B,12,0.43547391667453167,0.43547391667453167,,,,
collinear_01,B,13,0.4919265250070785,0.4919265250070785,,,,
collinear_01,B,14,0.5427338725063706,0.5427338725063706,,,,
collinear_01,B,15,0.5884604852557336,0.5884604852557336,,,,
collinear_01,B,16,0.6296144367301603,0.6296144367301603,,,,
collinear_01,B,17,0.6666529930571442,0.6666529930571442,,,,
collinear_01,B,18,0.6999876937514298,0.6999876937514298,,,,
collinear_01,B,19,0.7299889243762868,0.7299889243762868,,,,
collinear_01,B,20,0.7569900319386581,0.7569900319386581,,,,
collinear_01,B,21,0.7812910287447923,0.7812910287447923,,,,
collinear_01,B,22,0.8031619258703131,0.8031619258703131,,,,
collinear_01,B,23,0.8228457332832818,0.8228457332832818,,,,
collinear_01,B,24,0.8405611599549536,0.8405611599549536,,,,
collinear_01,B,25,0.8565050439594583,0.8565050439594583,,,,
collinear_01,B,26,0.8708545395635124,0.8708545395635124,,,,
collinear_01,B,27,0.8837690856071612,0.8837690856071612,,,,
collinear_01,B,28,0.895392177046445,0.895392177046445,,,,
collinear_01,B,29,0.9058529593418005,0.9058529593418005,,,,
collinear_01,B,30,0.9152676634076204,0.9152676634076204,,,,
collinear_01,B,31,0.9237408970668584,0.9237408970668584,,,,
collinear_01,B,32,0.9313668073601725,0.9313668073601725,,,,
collinear_01,B,33,0.9382301266241553,0.9382301266241553,,,,
collinear_01,B,34,0.9444071139617397,0.9444071139617397,,,,
collinear_01,B,35,0.9499664025655657,0.9499664025655657,,,,
collinear_01,B,36,0.9549697623090092,0.9549697623090092,,,,
collinear_01,B,37,0.9594727860781083,0.9594727860781083,,,,
collinear_01,B,38,0.9635255074702974,0.9635255074702974,,,,
collinear_01,B,39,0.9671729567232676,0.9671729567232676,,,,
collinear_01,B,40,0.9704556610509408,0.9704556610509408,,,,
collinear_01,B,41,0.9734100949458467,0.9734100949458467,,,,
collinear_01,B,42,0.976069085451262,0.976069085451262,,,,
collinear_01,B,43,0.9784621769061358,0.9784621769061358,,,,
collinear_01,B,44,0.9806159592155222,0.9806159592155222,,,,
collinear_01,B,45,0.9825543632939701,0.9825543632939701,,,,
collinear_01,B,46,0.984298926964573,0.984298926964573,,,,
collinear_01,B,47,0.9858690342681157,0.9858690342681157,,,,
collinear_01,B,48,0.9872821308413041,0.9872821308413041,,,,
collinear_01,B,49,0.9885539177571737,0.9885539177571737,,,,
collinear_01,B,50,0.9896985259814564,0.9896985259814564,,,,
collinear_01,B,51,0.9907286733833107,0.9907286733833107,,,,
collinear_01,B,52,0.9916558060449796,0.9916558060449796,,,,
collinear_01,B,53,0.9924902254404816,0.9924902254404816,,,,
collinear_01,B,54,0.9932412028964335,0.9932412028964335,,,,
collinear_01,B,55,0.9939170826067901,0.9939170826067901,,,,
collinear_01,B,56,0.9945253743461111,0.9945253743461111,,,,
collinear_01,B,57,0.9950728369115,0.9950728369115,,,,
collinear_01,B,58,0.99556555322035,0.99556555322035,,,,
collinear_01,B,59,0.996008997898315,0.996008997898315,,,,
collinear_01,B,60,0.9964080981084835,0.9964080981084835,,,,
collinear_01,B,61,0.9967672882976352,0.9967672882976352,,,,
collinear_01,B,62,0.9970905594678716,0.9970905594678716,,,,
collinear_01,B,63,0.9973815035210845,0.9973815035210845,,,,
collinear_01,B,64,0.997643353168976,0.997643353168976,,,,
collinear_02,A,1,0.1,0.1,,,,
collinear_02,A,2,0.19,0.19,,,,
collinear_02,A,3,0.271,0.271,,,,
collinear_02,A,4,0.34390000000000004,0.34390000000000004,,,,
collinear_02,A,5,0.40951000000000004,0.40951000000000004,,,,
collinear_02,A,6,0.46855900000000006,0.46855900000000006,,,,
collinear_02,A,7,0.5217031000000001,0.5217031000000001,,,,
collinear_02,A,8,0.5695327900000001,0.5695327900000001,,,,
collinear_02,A,9,0.6125795110000001,0.6125795110000001,,,,
collinear_02,A,10,0.6513215599000001,0.6513215599000001,,,,
collinear_02,A,11,0.68618940391,0.68618940391,,,,
collinear_02,A,12,0.717570463519,0.717570463519,,,,
collinear_02,A,13,0.7458134171671,0.7458134171671,,,,
collinear_02,A,14,0.7712320754503901,0.7712320754503901,,,,
collinear_02,A,15,0.7941088679053511,0.7941088679053511,,,,
collinear_02,A,16,0.814697981114816,0.814697981114816,,,,
collinear_02,A,17,0.8332281830033343,0.8332281830033343,,,,
collinear_02,A,18,0.8499053647030009,0.8499053647030009,,,,
collinear_02,A,19,0.8649148282327008,0.8649148282327008,,,,
collinear_02,A,20,0.8784233454094308,0.8784233454094308,,,,
collinear_02,A,21,0.8905810108684877,0.8905810108684877,,,,
collinear_02,A,22,0.901522909781639,0.901522909781639,,,,
collinear_02,A,23,0.911370618803475,0.911370618803475,,,,
collinear_02,A,24,0.9202335569231275,0.9202335569231275,,,,
collinear_02,A,25,0.9282102012308148,0.9282102012308148,,,,
collinear_02,A,26,0.9353891811077333,0.9353891811077333,,,,
collinear_02,A,27,0.94185026299696,0.94185026299696,,,,
collinear_02,A,28,0.947665236697264,0.947665236697264,,,,
collinear_02,A,29,0.9528987130275376,0.9528987130275376,,,,
collinear_02,A,30,0.9576088417247839,0.9576088417247839,,,,
collinear_02,A,31,0.9618479575523055,0.9618479575523055,,,,
collinear_02,A,32,0.9656631617970749,0.9656631617970749,,,,
collinear_02,A,33,0.9690968456173674,0.9690968456173674,,,,
collinear_02,A,34,0.9721871610556306,0.9721871610556306,,,,
collinear_02,A,35,0.9749684449500675,0.9749684449500675,,,,
collinear_02,A,36,0.9774716004550608,0.9774716004550608,,,,
collinear_02,A,37,0.9797244404095546,0.9797244404095546,,,,
collinear_02,A,38,0.9817519963685992,0.9817519963685992,,,,
collinear_02,A,39,0.9835767967317393,0.9835767967317393,,,,
collinear_02,A,40,0.9852191170585654,0.9852191170585654,,,,
collinear_02,A,41,0.9866972053527088,0.9866972053527088,,,,
collinear_02,A,42,0.9880274848174379,0.9880274848174379,,,,
collinear_02,A,43,0.9892247363356941,0.9892247363356941,,,,
collinear_02,A,44,0.9903022627021246,0.9903022627021246,,,,
collinear_02,A,45,0.9912720364319122,0.9912720364319122,,,,
collinear_02,A,46,0.992144832788721,0.992144832788721,,,,
collinear_02,A,47,0.9929303495098489,0.9929303495098489,,,,
collinear_02,A,48,0.9936373145588641,0.9936373145588641,,,,
collinear_02,A,49,0.9942735831029776,0.9942735831029776,,,,
collinear_02,A,50,0.9948462247926799,0.9948462247926799,,,,
collinear_02,A,51,0.995361602313412,0.995361602313412,,,,
collinear_02,A,52,0.9958254420820708,0.9958254420820708,,,,
collinear_02,A,53,0.9962428978738638,0.9962428978738638,,,,
collinear_02,A,54,0.9966186080864774,0.9966186080864774,,,,
collinear_02,A,55,0.9969567472778297,0.9969567472778297,,,,
collinear_02,A,56,0.9972610725500467,0.9972610725500467,,,,
collinear_02,A,57,0.997534965295042,0.997534965295042,,,,
collinear_02,A,58,0.9977814687655379,0.9977814687655379,,,,
collinear_02,A,59,0.9980033218889841,0.9980033218889841,,,,
collinear_02,A,60,0.9982029897000857,0.9982029897000857,,,,
collinear_02,A,61,0.9983826907300771,0.9983826907300771,,,,
collinear_02,A,62,0.9985444216570694,0.9985444216570694,,,,
collinear_02,A,63,0.9986899794913624,0.9986899794913624,,,,
collinear_02,A,64,0.9988209815422262,0.9988209815422262,,,,
collinear_02,B,1,0.7989388833880036,0.7989388833880036,,,,
collinear_02,B,2,0.6190449950492032,0.6190449950492032,,,,
collinear_02,B,3,0.4571404955442828,0.4571404955442828,,,,
collinear_02,B,4,0.31142644598985453,0.31142644598985453,,,,
collinear_02,B,5,0.18028380139086905,0.18028380139086905,,,,
collinear_02,B,6,0.062255421251782156,0.062255421251782156,,,,
collinear_02,B,7,-0.04397012087339605,-0.04397012087339605,,,,
collinear_02,B,8,-0.13957310878605644,-0.13957310878605644,,,,
collinear_02,B,9,-0.2256157979074508,-0.2256157979074508,,,,
collinear_02,B,10,-0.30305421811670574,-0.30305421811670574,,,,
collinear_02,B,11,-0.37274879630503516,-0.37274879630503516,,,,
collinear_02,B,12,-0.43547391667453167,-0.43547391667453167,,,,
collinear_02,B,13,-0.4919265250070785,-0.4919265250070785,,,,
collinear_02,B,14,-0.5427338725063706,-0.5427338725063706,,,,
collinear_02,B,15,-0.5884604852557336,-0.5884604852557336,,,,
collinear_02,B,16,-0.6296144367301603,-0.6296144367301603,,,,
collinear_02,B,17,-0.6666529930571442,-0.6666529930571442,,,,
collinear_02,B,18,-0.6999876937514298,-0.6999876937514298,,,,
collinear_02,B,19,-0.7299889243762868,-0.7299889243762868,,,,
collinear_02,B,20,-0.7569900319386581,-0.7569900319386581,,,,
collinear_02,B,21,-0.7812910287447923,-0.7812910287447923,,,,
collinear_02,B,22,-0.8031619258703131,-0.8031619258703131,,,,
collinear_02,B,23,-0.8228457332832818,-0.8228457332832818,,,,
collinear_02,B,24,-0.8405611599549536,-0.8405611599549536,,,,
collinear_02,B,25,-0.8565050439594583,-0.8565050439594583,,,,
collinear_02,B,26,-0.8708545395635124,-0.8708545395635124,,,,
